Events number,p1x,p1y,p1z,p2x,p2y,p2z
8471,-22.48908687,16.2938459,12.03695951,26.73460093,-14.00810798,-13.93797434
8472,-27.99307021,13.517719,16.30147728,25.58062074,-13.97403063,-14.38678753
8473,-25.14228739,11.74729493,-18.64714562,25.12443725,-10.28013931,19.11540922
8474,26.49497133,0.885651049,-23.52008007,-27.55610146,-1.059462147,23.81294982
8475,15.29195433,26.53424416,4.181669853,-12.44801263,-28.05700938,-4.64488965
8476,-13.76289834,9.604619239,29.4991544,15.27925316,-9.955354811,-27.14253365
8477,28.16103647,8.035349424,-12.4039407,-28.90799523,-8.773797662,13.3095734
8478,-25.22507296,14.70134389,16.00538853,23.49143776,-16.56363044,-15.76433912
8479,-6.850305444,28.65771064,17.07294416,7.526926031,-27.8849654,-17.90151522
8480,-9.584060237,24.74167489,-20.13336594,8.78017809,-24.65572135,22.42106426
8481,-36.10395482,2.865774104,1.988288117,31.93730634,-3.389173639,-1.913686905
8482,-6.349101162,21.99380683,-23.31041279,6.159970854,-21.10459192,24.09411704
8483,18.92772786,11.70713624,-21.58881484,-21.97605022,-12.33981179,23.51433622
8484,-2.540632253,28.89510248,17.61156759,2.465867497,-26.44908283,-15.97231848
8485,12.78798822,24.75756705,20.49260986,-11.94103517,-24.03500585,-15.82583036
8486,11.10028087,22.8972114,-13.05658471,-12.59477445,-31.24636601,14.62091907
8487,-30.18212776,15.32530723,3.657854288,27.21976935,-14.33699316,-4.350327288
8488,-16.86143495,11.16969876,-24.27543733,15.78729192,-12.7658786,21.50273761
8489,24.92256108,21.97362031,9.296947533,-22.24271897,-19.68322203,-7.558277425
8490,29.51269521,7.322444971,1.764692509,-30.30105405,-7.496347928,-1.937143721
8491,10.54963222,18.18941215,-28.0794521,-8.942702188,-15.94104886,26.74103501
8492,15.11290427,22.49401737,12.64684832,-14.41477631,-25.29622041,-12.77646177
8493,18.78632172,28.21925901,6.816868834,-16.96072773,-27.0111541,-8.060044283
8494,12.14032102,29.61583062,-0.55780805,-14.49838006,-31.96770629,0.57585765
8495,-6.77211321,25.40509993,16.13687903,7.148775825,-28.05768055,-16.40275404
8496,10.64541644,27.61245367,-7.841735244,-10.79850051,-27.76397319,7.534430084
8497,19.32015944,23.93912597,9.628278416,-18.09880783,-23.34352146,-9.31616711
8498,19.14723412,10.08670874,25.23478136,-16.90194602,-7.587326306,-26.42929297
8499,-24.94605639,9.718850289,1.620304767,34.00143958,-9.584340179,-1.858422382
8500,-28.2379705,16.02727147,-9.957712857,26.46471898,-13.99727886,11.36924564
8501,-28.96655113,12.62718497,-9.30239647,29.35726606,-15.03247303,10.23933583
8502,-27.89815514,14.75010649,-1.67887693,27.72954425,-17.91176962,1.618992345
8503,-27.21621759,14.86319338,3.839389426,24.78009576,-18.99740828,-3.993026918
8504,15.86129473,3.230016481,33.70280083,-13.98218718,-2.680407517,-25.37099612
8505,10.29511905,24.82377001,-10.30161077,-9.252987982,-30.04967719,9.576572021
8506,-29.55611858,13.16176957,-6.099141622,33.16251973,-11.88998813,6.796895472
8507,27.45215212,9.797599419,-9.29055924,-27.15332003,-11.36666649,10.37090378
8508,-12.18542008,4.511161509,30.70104288,11.00047764,-4.704851656,-28.11223274
8509,25.98052749,4.461491063,-18.17078619,-23.68973591,-4.153808359,21.68284843
8510,17.38300901,29.05310798,0.880098746,-18.23063692,-27.87100096,-0.893028431
8511,5.521216845,25.08839458,20.95902205,-5.335069058,-25.34294093,-20.07695972
8512,-1.743663906,25.47307529,20.40175832,1.765882097,-25.19391151,-25.78799148
8513,26.40636871,11.43416391,-7.215037358,-25.52824934,-11.80076743,6.621422792
8514,-22.3445657,25.09117273,-1.52540562,21.05516026,-24.24785833,1.650567728
8515,27.53022525,8.365626315,-14.23092352,-29.26420386,-8.169483877,12.97728441
8516,-6.387965925,23.00352235,-14.7060777,5.952821346,-28.52072712,14.52127278
8517,18.97621351,1.306765059,22.62716739,-20.36602829,-1.233623199,-23.57975865
8518,-20.24340475,9.810819919,-21.00246783,20.3281139,-9.648199861,20.79544162
8519,0.497924352,29.25901484,-5.773419398,-0.403564842,-30.28986543,4.689882398
8520,31.11231392,6.436347675,-6.33701163,-31.07041677,-6.623372427,4.872747691
8521,11.67623242,18.5905013,22.73124495,-13.05743783,-20.35190628,-27.04692568
8522,28.45567498,16.1493627,1.428867931,-24.58770596,-14.08668318,-1.33021837
8523,13.46708841,29.90604093,-4.548047789,-11.81627524,-28.62699938,4.219416371
8524,7.55711358,10.35527446,27.64901402,-8.539567752,-8.574018289,-32.95207814
8525,-8.58136117,28.36654059,2.849185262,9.411611772,-33.0799082,-2.572977319
8526,12.05530185,10.81345125,28.34511833,-14.3240415,-12.90793903,-28.37512988
8527,-18.56452659,15.59712726,-24.02373339,16.55483265,-15.04783762,21.63016951
8528,4.127205232,14.13080862,-28.03731364,-4.108725475,-14.31315407,29.06415779
8529,-0.782794697,32.82497167,-0.604828109,0.757931725,-33.85745157,0.636212962
8530,28.83637057,9.101422777,2.963887743,-33.44135928,-9.091683167,-4.202385123
8531,27.8505134,13.63581537,-6.06910616,-31.46231784,-15.71866736,6.211276444
8532,-7.658063389,13.26790947,-28.77004206,8.185598395,-12.74468434,25.45099874
8533,1.088002012,31.97549468,4.690211819,-1.321960021,-34.84778816,-4.417663759
8534,-32.16846409,8.146515179,9.939501185,29.17417883,-9.362563701,-9.581292711
8535,-0.192355475,18.58219715,23.88767192,0.236857696,-20.58558851,-25.13933059
8536,-11.03681333,6.721816073,31.34282113,10.57292191,-7.2978126,-31.15483761
8537,-30.93750844,9.007513866,-0.799222782,32.67075055,-11.30366342,0.966437922
8538,24.84642048,4.746800216,-21.22440397,-17.77722361,-5.614643194,20.56740191
8539,27.51714188,3.02504106,12.39276425,-29.11989511,-3.029050471,-12.24683976
8540,-21.26665778,17.21629297,19.14726385,21.75111424,-15.2824086,-17.67011387
8541,-29.49380557,0.707119237,14.64233612,29.1901826,-0.662974352,-16.76067955
8542,-22.7912651,0.911563814,21.3342091,21.77984871,-0.857592496,-22.88478959
8543,-4.22974214,15.91485773,25.33075036,4.748065902,-15.19840209,-32.3929422
8544,4.044690579,20.37140038,-20.90666593,-3.352584722,-18.76371835,20.68343468
8545,-1.4729886,17.4891685,25.97548433,1.603965813,-15.98079691,-29.10344577
8546,10.46455334,21.41654036,-22.28068987,-10.47151356,-21.27516382,17.81396169
8547,4.714800035,30.45993162,5.330818123,-4.431205252,-29.53487913,-5.411792486
8548,-30.51943185,13.30853778,-6.194972827,25.54687909,-14.20244679,6.745203703
8549,15.52711689,23.52885661,15.87690024,-16.82112659,-24.722727,-13.82241065
8550,22.36081435,2.296413015,-24.64594943,-23.55268303,-2.744179382,27.39340842
8551,10.45745794,22.90750291,-14.49818103,-9.790926055,-28.88483353,14.3022712
8552,-17.93568429,22.85174595,-7.486802435,22.64809655,-23.9698082,8.533022312
8553,22.59319509,21.45548125,-8.934622828,-25.2329256,-19.69560684,8.682858077
8554,12.86866552,17.60595362,19.19213832,-10.74295123,-19.12692059,-22.14840414
8555,-5.084106231,12.95883112,-30.30049507,5.345814912,-16.10114376,23.67309794
8556,28.17097858,18.20005106,1.762063391,-22.79324919,-18.83057044,-1.533476344
8557,12.12899956,0.392101709,-30.98903106,-13.37960858,-0.364283979,28.82236461
8558,-24.43177535,12.69886239,17.37664787,20.38276622,-14.91912748,-16.46694859
8559,31.6787258,5.525953743,12.30081981,-30.82565904,-5.519402687,-12.18125283
8560,-13.97211249,16.3897553,-26.3453663,13.53515784,-16.82252819,25.05637997
8561,-3.900639603,32.60279461,11.8836216,2.982040132,-27.8800777,-9.221548061
8562,17.94789362,24.7123206,9.334443475,-19.07543384,-26.23607628,-9.802031113
8563,-11.24904474,17.63068447,20.90355904,12.83103621,-19.38556621,-20.1776849
8564,-29.25208453,12.54958478,-1.658586002,32.12619072,-12.2118012,1.90172082
8565,-18.37189311,26.35491428,-7.567546939,17.3634317,-22.60667258,6.859841149
8566,6.198021198,17.81140547,-23.33998373,-5.75249342,-18.54759244,26.27929837
8567,-13.55478982,0.099199236,-25.23632606,12.74807131,-0.111015108,28.08459727
8568,-23.93206605,19.70761911,-8.368428492,22.9156442,-19.92285013,6.350857146
8569,12.56317803,27.5089037,-19.2259855,-13.90515315,-22.61574476,16.19078162
8570,20.54950997,12.48155752,15.94781433,-19.04864481,-10.96107753,-20.67690072
8571,-27.45879932,12.85327017,9.698426654,30.64500339,-14.30762184,-10.64464558
8572,24.86913891,3.087121996,12.07035111,-32.05655249,-3.102620216,-12.75660919
8573,10.23279867,24.95406963,17.92096165,-11.70195626,-21.24638471,-21.14692303
8574,-26.87242694,13.75769968,-13.9371554,23.98207747,-14.815302,13.21994742
8575,18.19188659,3.562871439,22.29693803,-20.16379067,-3.068709616,-25.87169835
8576,-33.54768294,3.719382074,7.0251697,31.80427825,-4.195812966,-6.919424648
8577,-30.53868364,10.29370237,9.347704477,26.7139717,-11.30421023,-9.63172114
8578,-14.91310527,14.28815739,20.79930157,15.62488999,-13.63997709,-22.3476107
8579,14.31869546,21.35296302,-17.60419613,-17.68646584,-20.24919489,16.29173317
8580,-11.2976101,10.81636989,29.6547839,12.58074132,-11.07557134,-27.65894735
8581,-23.62054336,11.50382135,16.6542934,22.41360291,-12.07958806,-19.87225463
8582,-5.179964527,30.70083882,-5.273192953,4.466084061,-31.02574905,5.620236254
8583,17.39480195,21.76106576,-16.0766992,-19.0982701,-22.09559119,16.12149594
8584,-3.398689351,11.15463991,-29.99016417,3.321390224,-10.92167106,32.20153765
8585,20.48171117,8.703970514,-23.2624003,-18.07988514,-9.188896539,22.37625963
8586,-7.767860003,30.83149857,5.849600213,7.10765973,-32.23759708,-7.54200563
8587,-8.4005628,27.50676149,13.98983114,9.639572003,-26.8487785,-15.08616052
8588,18.02513232,29.83873017,1.235313434,-14.50788145,-30.08761803,-1.190728083
8589,-8.698580178,32.80715586,-3.674348983,8.599108604,-30.95795394,3.009037439
8590,-16.28077805,21.81802827,18.17794055,14.98799066,-23.07891149,-18.28189367
8591,2.17967904,10.7506952,-31.8601035,-2.403388889,-12.99845508,28.78163702
8592,-22.34471006,23.69373123,6.406325822,19.96189997,-24.75162878,-5.767415819
8593,-24.41534602,19.92848242,4.508841536,25.37125581,-20.61274202,-4.427995953
8594,3.896603793,32.27906881,4.874131403,-3.692926897,-34.63721444,-5.34521367
8595,25.06553394,15.13516584,4.552509406,-25.24765527,-19.34660574,-4.045964789
8596,27.92401605,0.641920874,21.25214765,-23.9032441,-0.628700237,-18.15626946
8597,27.29576214,10.98242958,13.74609238,-25.5628945,-12.74917873,-14.50241535
8598,-3.092290017,20.66738848,25.6297774,2.65681906,-21.19722926,-25.95674818
8599,14.43297443,27.20159446,-11.10984461,-12.71117185,-26.14764654,10.71893465
8600,-15.57799984,19.80149128,-18.46014827,16.80530549,-17.02636826,19.003371
8601,28.29519209,7.663461711,-9.995399979,-29.45428144,-7.977198675,8.691161112
8602,28.08687954,4.814882474,5.525959604,-31.49624955,-5.216375918,-5.298795457
8603,-6.769650425,29.30379742,-0.011675851,6.787018571,-33.45246308,0.012484286
8604,29.72414161,2.121948063,8.0948782,-28.83899619,-2.174619935,-9.917369623
8605,-23.48699033,24.37769032,-5.506692074,21.31485127,-20.83105661,5.817300314
8606,15.66517913,7.466795722,-29.29290895,-14.12153789,-7.057647286,31.60370623
8607,27.583757,12.6127931,5.993034441,-33.47906456,-13.81943322,-6.603175564
8608,-9.72175046,17.53370844,-25.57245656,9.243985331,-17.55621483,26.92023783
8609,28.64272799,2.222814515,15.68876921,-27.90650393,-2.308591205,-15.17126404
8610,11.42232412,32.964928,-2.216009062,-12.69210818,-27.76245543,2.311684783
8611,-21.43574331,1.19094251,-19.67042322,28.28763412,-1.055917945,15.91435728
8612,-10.25374911,30.42049128,-5.603416397,9.845677128,-29.46068281,6.085236648
8613,30.66329077,2.902644641,13.81746778,-28.83398186,-2.855419929,-14.78717411
8614,-14.58227934,14.66202572,-20.81286744,13.96885073,-13.88777102,26.54262856
8615,-3.295501027,30.80664126,-2.468508686,3.01133,-32.03507968,2.662673487
8616,-21.55471279,19.04912242,-16.46749442,25.36496249,-16.1860711,16.93858445
8617,-0.975372448,18.15927146,27.46126629,0.945056813,-18.74447565,-29.39465017
8618,-11.20211959,13.19432879,28.27760035,10.23268896,-14.3836893,-29.59208582
8619,7.749057595,23.47109597,-20.80054176,-6.88388525,-22.50412892,20.53369417
8620,-11.78788567,12.47901297,24.67038987,13.24898144,-12.46521042,-26.63800042
8621,-22.88143573,20.9344611,7.87629046,25.16587331,-24.54169729,-8.172183707
8622,7.047684011,9.094476755,31.33263746,-8.694944379,-11.27172579,-31.14539206
8623,-13.82259164,23.71241634,19.6192563,15.26228255,-27.28720116,-20.67392367
8624,24.51224152,10.89789198,-18.12261884,-24.30180984,-9.384315427,17.19267677
8625,-28.09591031,10.15073241,-14.6630607,26.41937637,-8.675155172,17.19016798
8626,19.22289696,4.735411608,26.17238427,-15.51193638,-4.5120165,-27.41365972
8627,-28.34162666,10.80793009,4.011846467,28.44134569,-10.8996184,-3.687500075
8628,-20.25303317,5.380886194,24.99872388,20.38040591,-6.295543879,-26.48843473
8629,9.578075811,21.31552398,-19.29329292,-10.34245344,-28.58007748,16.81967352
8630,-30.14201106,7.805723984,11.39967971,32.92677538,-7.113910835,-11.86460817
8631,-11.86328459,22.2362092,19.54799693,13.193962,-22.80135543,-19.82334914
8632,0.350079079,22.11765685,-24.60196507,-0.32244422,-18.34568384,25.52047951
8633,13.47517203,27.4177569,8.085237502,-11.7050037,-30.54046442,-8.044751371
8634,5.207940209,18.22988473,28.31027299,-5.486522883,-14.48192894,-26.24903181
8635,-18.16443756,7.411377852,-23.83790435,21.59216884,-6.885491459,24.01219796
8636,19.46345965,24.57526695,-1.870038805,-21.26991908,-24.65807725,2.032048712
8637,-11.011396,1.365699808,-26.15655013,11.96064788,-1.376623216,31.07382009
8638,-11.19986037,25.52482886,2.049161598,11.14941987,-26.83246041,-2.360799788
8639,9.263580558,29.86891626,0.291295778,-8.585547117,-31.24870804,-0.268163657
8640,-30.48157521,7.231399648,10.17558567,24.9198235,-9.063390823,-8.844322256
8641,-12.33925195,23.76066658,19.38836173,12.20987416,-21.43758294,-21.67702404
8642,-14.88067038,1.563963213,25.62901558,14.25649647,-1.457428844,-29.04254536
8643,-3.657475825,24.73225007,18.96043945,3.87754149,-27.52461208,-18.52304716
8644,-24.38505107,14.3999841,7.085925654,24.33197845,-19.86977672,-8.196578277
8645,30.91478595,0.946338588,-8.236377724,-33.80352075,-1.02321845,8.211288785
8646,0.709743276,28.58970774,-18.93116054,-0.84882337,-27.80345371,15.86560645
8647,-30.80963463,7.441254173,13.60351757,27.95842153,-7.363733719,-15.08732004
8648,17.7113297,17.78973123,-19.43444132,-16.43011749,-17.20215928,19.66106925
8649,5.931104245,25.89039824,14.25354087,-6.479455512,-29.47647168,-13.11294153
8650,32.78847898,0.229429691,1.74700147,-26.23928225,-0.266302652,-1.645808729
8651,13.13386666,28.32138067,4.66866154,-11.7268263,-28.56722327,-4.142624321
8652,3.902527772,29.7901614,13.08166569,-3.169482209,-30.88958969,-11.19500328
8653,13.25420109,26.68936268,-12.46534773,-13.94683575,-20.67822369,11.42921628
8654,-21.58260124,18.14461702,21.6169021,20.28009406,-19.32385482,-19.5923464
8655,24.21049343,20.0463836,-0.867354806,-24.12590383,-22.65875658,0.846360902
8656,-24.78564612,20.01265203,4.445060255,26.59637316,-18.37220303,-5.139158325
8657,23.55053776,14.65165444,5.844643947,-25.75709442,-15.49324367,-5.834600113
8658,-5.869916724,23.95881169,-23.56923002,5.771231658,-23.54746604,21.41749111
8659,-9.054349573,21.60398869,-20.35598414,8.498151319,-22.53886506,23.38729504
8660,-13.23014848,14.18199023,-29.73768621,10.35383703,-15.94949462,28.12218389
8661,-24.47880891,6.83165604,-16.95223013,27.99346353,-6.772912784,17.87681083
8662,15.84890229,28.09019461,4.576574949,-15.52023206,-27.67213116,-4.550083611
8663,-20.84636917,1.378849444,26.24279383,20.32389663,-1.573573019,-26.25269012
8664,19.5570586,8.027447741,-28.13603939,-19.5021258,-8.489019586,20.65785325
8665,23.07573943,13.71917131,11.03409038,-29.59858272,-14.00710208,-10.8628854
8666,23.61969479,11.94386566,-21.22873227,-20.76386312,-14.09832819,19.12315342
8667,2.448278465,28.65239843,7.827252542,-2.872484656,-37.75278361,-8.32884283
8668,-14.43081657,4.791844772,-25.65395204,14.59980857,-5.229915588,26.92626186
8669,20.44676416,23.0215323,-11.91179402,-18.47795522,-22.7125821,10.99301579
8670,33.78484701,4.221562535,-5.7432871,-32.31167434,-4.713666541,5.616337639
8671,4.688066565,20.45060248,-21.7736512,-4.399303806,-21.84806848,21.79094088
8672,-4.558899184,16.70733104,-25.02513906,4.414627368,-19.6691992,22.62776125
8673,22.22684588,20.27231072,-14.20520635,-18.57725123,-20.15765187,13.79486381
8674,28.91354379,10.44183329,3.282646605,-27.89204263,-12.26754872,-3.394418297
8675,1.495918704,31.84458006,5.72032532,-1.5448967,-33.56452835,-6.322652325
8676,-21.39780925,6.799059403,24.28044701,21.11232671,-5.436383753,-22.32145293
8677,23.89948126,20.72637381,-9.578764356,-23.33056619,-20.03608123,7.781465466
8678,-14.71350434,18.83606842,21.29831166,13.23187506,-20.17302388,-20.78389126
8679,-5.337745876,20.503009,21.88739794,5.749846931,-16.82313474,-26.50277734
8680,20.53595947,7.254849149,-23.80215194,-22.22382259,-6.892293883,20.84771411
8681,26.54249951,17.86432911,7.058519474,-26.59008834,-17.7103297,-7.3618058
8682,26.71759883,17.8523566,5.538887812,-27.80007408,-16.66248507,-5.837977876
8683,1.069929304,16.07093286,-27.22103881,-1.167032549,-15.98464779,24.31979439
8684,27.09831613,16.79889598,7.52007284,-26.78109756,-13.93857222,-7.548877564
8685,16.68927166,22.79186157,14.3236347,-14.21619865,-23.36564263,-12.96107294
8686,15.31723015,14.96087428,23.65243855,-14.1041144,-13.06923852,-26.08411343
8687,-27.46354293,9.97193587,15.85710181,24.62797233,-10.74748185,-18.20573302
8688,2.390016457,30.55837192,11.90721134,-2.261796102,-26.79604381,-12.31324528
8689,24.55534666,18.29361117,3.149894932,-28.09379463,-17.28226782,-3.197795606
8690,-0.963848153,28.82193129,16.14277948,0.993823494,-27.18516491,-17.31720293
8691,2.174047929,16.19920152,-23.72653059,-2.786505875,-14.86326759,27.16494595
8692,-0.930231793,30.19408262,6.454508044,1.016227786,-31.16644139,-6.593148912
8693,5.587961464,27.66138735,-18.68930491,-5.655861274,-24.86551847,16.68319124
8694,-23.30646629,19.20192414,6.624142315,23.72820093,-20.43416416,-8.115793265
8695,-8.709284677,28.3457817,6.518002713,9.221930188,-25.78190849,-7.655469957
8696,10.60941112,4.367537572,-27.33895776,-9.376273293,-6.162416305,32.77639009
8697,-15.17424637,27.19117476,8.561577738,15.15570249,-29.26262098,-9.122247303
8698,-17.11281917,1.527622443,-23.52694781,21.66860936,-1.300741641,27.67329074
8699,-16.2611933,1.07171921,25.77074974,20.22113496,-1.129085756,-24.98208466
8700,1.423258309,14.8735573,29.79287114,-1.599811734,-15.79578242,-26.74849249
8701,17.26228509,9.252740957,30.70120043,-18.39223554,-9.493195228,-24.17028311
8702,-13.59425826,19.32094478,21.53804357,10.4158203,-18.80238495,-20.27566532
8703,-16.56933796,22.16609755,14.82483088,18.31564634,-21.09612836,-15.00574508
8704,-6.47536785,31.57891992,-4.70905083,7.766027989,-27.05290575,4.220979866
8705,-25.43229308,8.046038726,11.41560694,26.64949373,-7.121082997,-13.36767039
8706,22.06590861,17.04079146,18.47246835,-24.08805447,-16.72177777,-17.72224617
8707,-16.39910396,19.82411391,22.44200987,13.8310008,-17.57882368,-20.26174849
8708,25.11210333,15.26558321,9.948575427,-27.47187779,-16.43602611,-11.06142153
8709,25.95788039,13.97279528,5.428215766,-29.66072805,-15.70166689,-5.754019287
8710,-15.65372067,25.20892219,-13.9842723,17.3747644,-23.23650098,13.78228923
8711,-2.590762335,17.50848985,-31.5440651,1.846860095,-13.84495904,28.36892066
8712,-11.07375922,21.85165355,17.69830574,10.76632156,-27.6414582,-18.75965741
8713,21.85656125,15.72079734,20.62335062,-19.80832047,-17.1319939,-20.54602503
8714,-26.68773373,20.44142172,-3.717696932,20.9466951,-22.38961617,4.125862758
8715,-27.81634575,12.91999873,12.35559297,26.18602983,-12.69552566,-11.50787529
8716,-31.2518789,2.244624507,-2.537240212,35.010122,-2.019286811,3.165548836
8717,-14.11155901,16.99775283,25.79032276,12.55322614,-15.15583314,-22.79034427
8718,10.48273077,26.65405174,-11.95003236,-10.20542208,-35.80203342,10.61798345
8719,-8.234854088,12.70497998,-27.56850671,7.87252882,-14.55251167,28.85558489
8720,31.37327324,4.354820154,-3.985117362,-33.00582032,-4.152297247,3.911704833
8721,15.8581213,2.088289848,-27.02390857,-13.66930264,-2.116326712,29.8297696
8722,6.025256667,28.53348144,4.128586848,-6.522251212,-33.35066525,-3.962625157
8723,25.33539998,8.007333274,11.52124708,-23.78076888,-7.961589181,-12.9778187
8724,20.34636186,13.72593537,-14.65538986,-24.23828598,-14.147162,14.12179361
8725,-13.10415773,18.6537272,21.27472108,13.86802633,-18.87579036,-22.24758252
8726,7.15565725,17.73226244,-26.01437319,-6.978505748,-18.70686739,25.72414841
8727,-11.58043723,16.15563888,-28.94060145,11.83091618,-13.20191266,29.45213717
8728,-28.85582891,2.395628148,-4.07972381,30.50398012,-2.529553381,4.166175792
8729,36.2112944,1.938970557,-7.695564486,-31.65105169,-1.855803146,7.308129855
8730,6.837828064,25.31184982,-18.2550464,-7.585177254,-28.71861538,14.72954653
8731,-27.03241094,3.099513936,-17.80920543,25.37818251,-3.020886329,17.39858618
8732,5.955434574,31.54076119,-11.533478,-5.460581768,-31.04749027,13.02471402
8733,-26.31441637,8.153964756,18.67497671,27.25966921,-8.556149796,-18.12783699
8734,-12.27084718,25.95155813,19.8954715,11.70440265,-25.25552574,-16.76448581
8735,23.40723621,4.506794215,-24.56130301,-19.36697513,-3.704736295,23.88898782
8736,-22.37221506,11.40430771,16.5695728,21.90451256,-14.00167705,-20.49428526
8737,-14.74239836,26.98321436,15.84798919,15.551063,-20.60459827,-18.15599943
8738,32.47908013,0.759060408,12.41915853,-28.56090163,-0.731651025,-12.65169955
8739,-15.70059405,3.158734538,-28.110418,14.16188864,-3.423358428,28.66787149
8740,32.61959901,9.460334816,-2.646811427,-31.62235228,-10.35815941,2.483619154
8741,1.022180435,26.33515179,23.39296461,-1.026320514,-24.21374666,-21.54320263
8742,-7.361926838,28.73522652,15.84554811,8.231872748,-26.41706484,-17.26899135
8743,-19.43121001,21.10075318,-8.122340187,23.23153252,-23.20806631,6.895526538
8744,-31.43411362,0.45728941,11.05755207,28.27748373,-0.457293238,-9.36627378
8745,-26.08188964,0.974490961,10.53268502,30.69594192,-1.113234813,-9.808565587
8746,-19.97863355,0.625915205,-24.60074618,18.48461704,-0.592139571,23.61872751
8747,-29.68361996,1.740450158,-3.616865716,33.77270652,-1.844338677,3.656796265
8748,6.923498789,25.83785141,11.22863034,-7.025628556,-29.92251886,-10.86382977
8749,10.09728691,15.45644491,27.09252184,-9.596453309,-16.67530716,-25.53850437
8750,-7.381050855,31.24936355,12.36056935,7.910609474,-27.87196769,-13.30985115
8751,8.669803168,31.27023492,2.566854899,-6.701505249,-33.54480917,-2.541603355
8752,17.84937985,14.39078332,23.31795495,-18.28155612,-15.07381907,-22.77002672
8753,-29.45633395,6.782752232,-2.238041023,27.94863798,-8.301917587,1.983945246
8754,9.14844356,30.71569313,-12.30802978,-10.95525523,-29.06228764,9.843070028
8755,30.23046332,12.23802239,12.38219788,-23.49363922,-10.50682794,-14.78720314
8756,-23.90781951,8.997324874,-14.34865669,26.16439543,-12.48719586,15.16841035
8757,15.74397385,8.521363468,30.20586147,-18.76495108,-8.390699011,-30.14777067
8758,28.60581617,5.246166516,11.32321877,-29.84914929,-5.876522034,-11.30553882
8759,-6.422282287,22.59797034,12.91370104,6.252793317,-25.6131575,-12.09785191
8760,5.373871407,14.02443575,-29.92626324,-5.482580137,-17.13090598,26.3055462
8761,-12.00727264,29.3485902,-1.728460029,13.72330024,-27.75820241,1.672329285
8762,20.16723265,9.628398948,-19.95467266,-20.89903847,-9.882671137,19.38576315
8763,18.21342948,11.59312489,-23.20361053,-19.08817766,-11.18677404,21.42313501
8764,25.66885799,14.8275588,-14.05454407,-27.81426214,-17.0863552,11.42047956
8765,-18.11133647,20.70331128,-16.20035603,18.8998273,-21.23272695,15.81761712
8766,9.343270943,26.44571556,-14.98084811,-9.874658673,-28.37253241,16.04266645
8767,16.28417247,9.823965913,27.05456012,-17.0138313,-11.82570904,-27.28276026
8768,-3.11876412,28.61677322,-15.09887958,3.627912455,-28.44334686,15.89538786
8769,-10.75167612,7.246712778,27.18824728,9.541659844,-6.903707819,-30.910071
8770,-6.117522316,19.54230768,25.8593743,5.754309242,-21.01202717,-25.96110086
8771,-19.53460313,23.68091912,-1.699830534,19.7803225,-26.49579691,1.63563046
8772,9.825094945,16.50271303,24.93850249,-10.8629396,-12.73214293,-23.57809203
8773,-21.39015995,26.88577173,8.373474142,23.11276909,-24.70431837,-9.076199058
8774,0.213360069,17.84635914,31.08203701,-0.212924855,-19.1359507,-27.48915779
8775,13.62866961,8.083355157,23.23666877,-13.52869632,-8.31935032,-30.21068801
8776,-36.66227659,1.036815949,-5.639293968,29.83186485,-1.096531812,5.854214382
8777,5.161287065,9.565028171,27.91744572,-6.762470641,-10.18691244,-34.50485179
8778,20.71325572,15.14950674,-20.00046585,-22.05575986,-13.87065716,17.08558901
8779,30.00892588,10.62802188,8.826956575,-26.75783151,-10.91725707,-9.517451367
8780,-11.88357873,22.88292154,-16.77665465,13.40367667,-18.68564557,19.1358298
8781,27.12102327,4.752194783,7.04230126,-29.83201536,-4.617649126,-7.287004125
8782,-26.30830562,11.94700612,17.24452315,25.5542653,-11.81506284,-20.36574348
8783,-23.62593158,2.989210685,-20.35051499,24.73372665,-3.456149379,17.46159513
8784,-5.498636553,31.00727465,-3.723885572,6.080940074,-34.26685572,3.515052597
8785,22.56035,19.86722712,10.57509233,-23.26660244,-19.95160759,-10.96942332
8786,4.314703701,24.79483347,18.76510797,-4.108472216,-27.69703872,-19.802829
8787,25.34721996,18.17382234,1.198666797,-29.40444453,-18.61985795,-1.117965558
8788,-25.20936887,14.69625706,-13.96556874,27.04266303,-15.03727832,11.72299898
8789,4.489184468,18.31184479,23.8753091,-4.524465632,-17.19072367,-24.74055857
8790,4.816550687,21.724821,24.2736786,-4.980164532,-17.58973126,-24.92556993
8791,27.90907072,20.20190844,4.591515239,-22.76674528,-20.78847145,-4.091404253
8792,-13.76993509,30.48314478,-3.357545569,14.49433481,-30.1267717,3.243547935
8793,-4.374265333,12.35714527,29.76469427,4.677172498,-13.61072842,-31.15273714
8794,31.57893261,15.73706715,-4.256877797,-29.53619997,-13.40085133,3.7069028
8795,22.41552906,24.03353094,-3.711861412,-26.27615071,-25.13416357,3.604531602
8796,-24.60958444,16.89308032,-6.355334973,21.13180379,-19.04701615,8.396638459
8797,30.47052712,7.349226712,-4.010402134,-28.33983324,-7.431557638,3.557315847
8798,-30.55845011,12.38152068,-3.704215783,31.56564152,-11.45633811,3.408493996
8799,4.332493519,11.49001061,-29.98061495,-4.452487582,-14.5234007,28.3727423
8800,21.32491002,0.771756576,23.52564792,-20.64170302,-0.846046042,-27.40167835
8801,-21.91683867,17.4807435,14.51680312,22.68247275,-11.88335157,-15.78461314
8802,-23.17237613,3.089580733,27.54778873,18.09652182,-3.250868967,-24.47576045
8803,13.37309421,29.00112921,6.403569033,-12.22685404,-24.61352968,-6.374934353
